episode_length,episode_return,is_terminal_step,percent_collected
501,39.850048,False,1.904762
501,39.55024,False,2.2222223
501,52.65052,False,2.2222223
501,52.000107,False,2.2222223
501,54.800484,False,1.904762
501,39.850048,False,2.2222223
501,38.850105,False,1.904762
501,54.650436,False,2.5396826
501,29.69997,False,2.5396826
501,52.35028,False,2.5396826
501,29.8,False,1.904762
501,38.700073,False,1.904762
501,42.20022,False,1.904762
501,39.750145,False,2.2222223
501,54.850304,False,1.904762
501,39.750206,False,2.2222223
501,28.79991,False,2.2222223
501,39.65013,False,2.5396826
501,51.250298,False,2.2222223
501,52.200127,False,2.5396826
501,42.25025,False,2.2222223
501,39.449966,False,1.5873016
501,64.75039,False,2.2222223
501,29.749994,False,2.5396826
501,53.750404,False,2.5396826
501,64.600494,False,2.857143
501,42.3003,False,2.2222223
501,25.199915,False,2.5396826
501,39.650215,False,1.904762
501,38.700043,False,1.904762
501,51.400375,False,2.857143
501,15.299873,False,1.904762
501,39.500175,False,1.904762
501,39.54996,False,1.904762
501,29.899878,False,2.2222223
501,17.299894,False,1.904762
501,29.649889,False,2.2222223
501,41.200447,False,2.5396826
501,42.150322,False,2.857143
501,52.100304,False,2.5396826
501,27.349913,False,1.5873016
501,27.349913,False,2.5396826
501,40.250107,False,1.904762
501,42.4001,False,2.2222223
501,38.800163,False,1.904762
501,52.400352,False,1.904762
501,54.350372,False,2.2222223
501,26.29992,False,1.904762
501,27.299877,False,2.2222223
501,42.200287,False,1.904762
501,54.650482,False,2.2222223
501,42.250343,False,1.904762
501,42.100174,False,1.5873016
501,39.850266,False,1.904762
501,39.54994,False,2.2222223
501,51.150467,False,1.904762
501,27.149923,False,2.5396826
501,29.749893,False,1.904762
501,27.299875,False,2.2222223
501,39.800095,False,1.904762
501,51.300285,False,1.904762
501,41.20012,False,2.2222223
501,51.30033,False,1.904762
501,28.749916,False,1.904762
501,27.249876,False,1.5873016
501,52.050415,False,2.5396826
501,37.79991,False,2.5396826
501,37.750183,False,2.2222223
501,28.599916,False,1.5873016
501,52.250282,False,2.5396826
501,26.199883,False,1.904762
